latitude_deg,longitude_deg_east,elevation_m,hemisphere
42.875,345.125,-2710.0,North
42.875,347.125,-2764.0,North
42.875,349.125,-2746.0,North
42.875,351.125,-2679.0,North
42.875,353.125,-2734.0,North
42.875,355.125,-2800.5,North
42.875,357.125,-2717.0,North
42.875,359.125,-2721.5,North
40.875,1.125,-2763.0,North
40.875,3.125,-2749.5,North
40.875,5.125,-2336.0,North
40.875,7.125,-2421.5,North
40.875,9.125,-2173.5,North
40.875,11.125,-959.0,North
40.875,13.125,-1552.5,North
40.875,15.125,-1721.5,North
40.875,17.125,-1564.0,North
40.875,19.125,-1549.5,North
40.875,21.125,-1918.5,North
40.875,23.125,-1799.0,North
40.875,25.125,-1501.0,North
40.875,27.125,-1182.0,North
40.875,29.125,-1899.0,North
40.875,31.125,-2176.5,North
40.875,33.125,-1883.0,North
40.875,35.125,-1890.0,North
40.875,37.125,-1877.5,North
40.875,39.125,-1791.5,North
40.875,41.125,-842.5,North
40.875,43.125,-1635.5,North
40.875,45.125,-1986.5,North
40.875,47.125,-1126.0,North
40.875,49.125,-1719.0,North
40.875,51.125,-1704.0,North
40.875,53.125,-1868.0,North
40.875,55.125,-1751.0,North
40.875,57.125,-711.0,North
40.875,59.125,-1930.0,North
40.875,61.125,-1413.5,North
40.875,63.125,-1077.0,North
40.875,65.125,-1318.0,North
40.875,67.125,-1208.0,North
40.875,69.125,-1553.5,North
40.875,71.125,-1300.0,North
40.875,73.125,-41.5,North
40.875,75.125,-706.0,North
40.875,77.125,-930.0,North
40.875,79.125,-1393.5,North
40.875,81.125,-501.0,North
40.875,83.125,-490.0,North
40.875,85.125,1140.5,North
40.875,87.125,-1838.0,North
40.875,89.125,-762.5,North
40.875,91.125,236.0,North
40.875,93.125,524.5,North
40.875,95.125,-2021.0,North
40.875,97.125,-863.0,North
40.875,99.125,-2505.5,North
40.875,101.125,-3237.5,North
40.875,103.125,-1949.0,North
40.875,105.125,1660.5,North
40.875,107.125,798.0,North
40.875,109.125,-1559.0,North
40.875,111.125,1215.5,North
40.875,113.125,50.0,North
40.875,115.125,-307.0,North
40.875,117.125,-252.0,North
40.875,119.125,-405.0,North
40.875,121.125,-305.5,North
40.875,123.125,-1951.0,North
40.875,125.125,1038.5,North
40.875,127.125,745.5,North
40.875,129.125,-2009.5,North
40.875,131.125,-1392.0,North
40.875,133.125,-875.0,North
40.875,135.125,-1199.5,North
40.875,137.125,929.5,North
40.875,139.125,943.0,North
40.875,141.125,2405.5,North
40.875,143.125,1798.5,North
40.875,145.125,-1241.5,North
40.875,147.125,-1527.0,North
40.875,149.125,4540.0,North
40.875,151.125,3149.0,North
40.875,153.125,12.0,North
40.875,155.125,3495.0,North
40.875,157.125,3379.5,North
40.875,159.125,2716.5,North
40.875,161.125,1855.0,North
40.875,163.125,3124.0,North
40.875,165.125,2121.5,North
40.875,167.125,2381.0,North
40.875,169.125,2592.5,North
40.875,171.125,2572.0,North
40.875,173.125,2119.5,North
40.875,175.125,287.5,North
40.875,177.125,361.5,North
40.875,179.125,2642.5,North
40.875,181.125,2430.0,North
40.875,183.125,2417.5,North
40.875,185.125,3005.5,North
40.875,187.125,2921.0,North
40.875,189.125,2590.5,North
40.875,191.125,2067.5,North
40.875,193.125,3185.5,North
40.875,195.125,3879.5,North
40.875,197.125,1557.5,North
40.875,199.125,3206.0,North
40.875,201.125,2932.5,North
40.875,203.125,2718.0,North
40.875,205.125,3636.5,North
40.875,207.125,2983.5,North
40.875,209.125,3285.5,North
40.875,211.125,3201.0,North
40.875,213.125,2405.0,North
40.875,215.125,-90.5,North
40.875,217.125,4427.0,North
40.875,219.125,3735.5,North
40.875,221.125,3463.5,North
40.875,223.125,3432.5,North
40.875,225.125,3988.0,North
40.875,227.125,2721.5,North
40.875,229.125,3273.5,North
40.875,231.125,4365.5,North
40.875,233.125,3952.0,North
40.875,235.125,2984.0,North
40.875,237.125,-86.0,North
40.875,239.125,-649.5,North
40.875,241.125,-668.5,North
40.875,243.125,-843.0,North
40.875,245.125,1720.5,North
40.875,247.125,407.5,North
40.875,249.125,1187.5,North
40.875,251.125,946.5,North
40.875,253.125,1440.5,North
40.875,255.125,837.0,North
40.875,257.125,568.0,North
40.875,259.125,1909.5,North
40.875,261.125,1855.0,North
40.875,263.125,1534.5,North
40.875,265.125,2120.5,North
40.875,267.125,1229.0,North
40.875,269.125,-1015.5,North
40.875,271.125,-1232.5,North
40.875,273.125,-1718.5,North
40.875,275.125,-2142.0,North
40.875,277.125,-2200.5,North
40.875,279.125,-2501.5,North
40.875,281.125,-2136.5,North
40.875,283.125,-1917.5,North
40.875,285.125,-2146.5,North
40.875,287.125,-2222.0,North
40.875,289.125,-2351.0,North
40.875,291.125,-2343.0,North
40.875,293.125,-2340.0,North
40.875,295.125,-2226.0,North
40.875,297.125,-2377.5,North
40.875,299.125,-2509.5,North
40.875,301.125,-1833.5,North
40.875,303.125,-2373.5,North
40.875,305.125,-2426.0,North
40.875,307.125,-2515.0,North
40.875,309.125,-2535.5,North
40.875,311.125,-2605.5,North
40.875,313.125,-2511.0,North
40.875,315.125,-1588.0,North
40.875,317.125,-986.0,North
40.875,319.125,-1279.5,North
40.875,321.125,-1685.5,North
40.875,323.125,-1152.0,North
40.875,325.125,-1344.5,North
40.875,327.125,-2505.0,North
40.875,329.125,-2407.5,North
40.875,331.125,-2462.5,North
40.875,333.125,-2441.5,North
40.875,335.125,-2467.5,North
40.875,337.125,-2436.0,North
40.875,339.125,-2398.0,North
40.875,341.125,-2467.0,North
40.875,343.125,-2546.5,North
40.875,345.125,-2557.5,North
40.875,347.125,-2648.0,North
40.875,349.125,-2593.0,North
40.875,351.125,-2543.5,North
40.875,353.125,-2625.0,North
40.875,355.125,-2713.0,North
40.875,357.125,-2627.0,North
40.875,359.125,-731.0,North
38.875,1.125,-2645.5,North
38.875,3.125,-2636.5,North
38.875,5.125,-2582.5,North
38.875,7.125,-2024.0,North
38.875,9.125,2403.5,North
38.875,11.125,-1249.5,North
38.875,13.125,48.5,North
38.875,15.125,-1993.0,North
38.875,17.125,-1936.5,North
38.875,19.125,-1773.5,North
38.875,21.125,-1846.5,North
38.875,23.125,-1883.0,North
38.875,25.125,-1722.0,North
38.875,27.125,-1487.5,North
38.875,29.125,-1846.5,North
38.875,31.125,-1980.0,North
38.875,33.125,-2033.5,North
38.875,35.125,-1799.5,North
38.875,37.125,-1657.0,North
38.875,39.125,-1366.0,North
38.875,41.125,-564.0,North
38.875,43.125,-879.5,North
38.875,45.125,-861.5,North
38.875,47.125,-3042.5,North
38.875,49.125,-1017.0,North
38.875,51.125,-1344.0,North
38.875,53.125,-1733.0,North
38.875,55.125,-798.5,North
38.875,57.125,-1016.0,North
38.875,59.125,-1923.0,North
38.875,61.125,-2093.0,North
38.875,63.125,-56.5,North
38.875,65.125,752.5,North
38.875,67.125,-1414.5,North
38.875,69.125,-1943.0,North
38.875,71.125,-1478.5,North
38.875,73.125,-1291.5,North
38.875,75.125,-937.0,North
38.875,77.125,-375.0,North
38.875,79.125,379.5,North
38.875,81.125,458.0,North
38.875,83.125,312.0,North
38.875,85.125,-1353.5,North
38.875,87.125,-2151.0,North
38.875,89.125,-1614.5,North
38.875,91.125,466.5,North
38.875,93.125,-1437.0,North
38.875,95.125,-2641.0,North
38.875,97.125,-2326.5,North
38.875,99.125,-1956.0,North
38.875,101.125,-1490.0,North
38.875,103.125,-2324.0,North
38.875,105.125,184.5,North
38.875,107.125,289.5,North
38.875,109.125,-214.5,North
38.875,111.125,74.5,North
38.875,113.125,261.5,North
38.875,115.125,-432.5,North
38.875,117.125,689.5,North
38.875,119.125,-1322.5,North
38.875,121.125,563.0,North
38.875,123.125,380.0,North
38.875,125.125,353.0,North
38.875,127.125,163.0,North
38.875,129.125,187.0,North
38.875,131.125,630.0,North
38.875,133.125,41.5,North
38.875,135.125,954.0,North
38.875,137.125,1609.5,North
38.875,139.125,1500.5,North
38.875,141.125,-2037.0,North
38.875,143.125,-549.5,North
38.875,145.125,2953.0,North
38.875,147.125,1772.5,North
38.875,149.125,1568.5,North
38.875,151.125,3847.5,North
38.875,153.125,3984.0,North
38.875,155.125,3358.5,North
38.875,157.125,2770.5,North
38.875,159.125,3014.0,North
38.875,161.125,2274.5,North
38.875,163.125,-225.5,North
38.875,165.125,1676.0,North
38.875,167.125,1301.5,North
38.875,169.125,1742.0,North
38.875,171.125,1808.0,North
38.875,173.125,1547.5,North
38.875,175.125,2113.0,North
38.875,177.125,2213.5,North
38.875,179.125,2782.0,North
38.875,181.125,2593.0,North
38.875,183.125,2314.0,North
38.875,185.125,3043.5,North
38.875,187.125,810.0,North
38.875,189.125,3295.5,North
38.875,191.125,1976.5,North
38.875,193.125,4286.5,North
38.875,195.125,167.0,North
38.875,197.125,3512.0,North
38.875,199.125,4119.0,North
38.875,201.125,3532.5,North
38.875,203.125,3775.0,North
38.875,205.125,3444.0,North
38.875,207.125,3392.5,North
38.875,209.125,3570.0,North
38.875,211.125,2801.5,North
38.875,213.125,2868.0,North
38.875,215.125,2673.0,North
38.875,217.125,2207.5,North
38.875,219.125,2780.0,North
38.875,221.125,2662.0,North
38.875,223.125,2367.5,North
38.875,225.125,3661.5,North
38.875,227.125,3398.0,North
38.875,229.125,3311.0,North
38.875,231.125,4542.0,North
38.875,233.125,2835.5,North
38.875,235.125,2972.5,North
38.875,237.125,2934.0,North
38.875,239.125,1916.0,North
38.875,241.125,2271.0,North
38.875,243.125,2720.0,North
38.875,245.125,581.0,North
38.875,247.125,3641.5,North
38.875,249.125,-12.0,North
38.875,251.125,559.0,North
38.875,253.125,200.0,North
38.875,255.125,1119.0,North
38.875,257.125,-359.0,North
38.875,259.125,1746.0,North
38.875,261.125,-408.5,North
38.875,263.125,-1665.0,North
38.875,265.125,386.0,North
38.875,267.125,1957.5,North
38.875,269.125,36.0,North
38.875,271.125,-664.5,North
38.875,273.125,-733.5,North
38.875,275.125,-1642.0,North
38.875,277.125,-2179.0,North
38.875,279.125,-1892.0,North
38.875,281.125,-1914.0,North
38.875,283.125,-1870.5,North
38.875,285.125,-2102.0,North
38.875,287.125,-2222.5,North
38.875,289.125,-2266.5,North
38.875,291.125,-2328.0,North
38.875,293.125,-2359.5,North
38.875,295.125,-2448.0,North
38.875,297.125,-2512.0,North
38.875,299.125,-2311.0,North
38.875,301.125,-2349.0,North
38.875,303.125,-2442.5,North
38.875,305.125,-2625.5,North
38.875,307.125,-2531.5,North
38.875,309.125,-2514.5,North
38.875,311.125,-2538.0,North
38.875,313.125,-2434.5,North
38.875,315.125,-2087.5,North
38.875,317.125,-1810.5,North
38.875,319.125,-1740.5,North
38.875,321.125,-1783.0,North
38.875,323.125,-2426.0,North
38.875,325.125,-2470.5,North
38.875,327.125,-2393.5,North
38.875,329.125,-2303.0,North
38.875,331.125,-2354.0,North
38.875,333.125,-2370.5,North
38.875,335.125,-2409.0,North
38.875,337.125,-2413.5,North
38.875,339.125,-2405.0,North
38.875,341.125,-2429.0,North
38.875,343.125,-2388.5,North
38.875,345.125,-2428.0,North
38.875,347.125,-2565.5,North
38.875,349.125,-2586.0,North
38.875,351.125,-2559.0,North
38.875,353.125,-2610.5,North
38.875,355.125,-2578.0,North
38.875,357.125,-2635.5,North
38.875,359.125,-2650.5,North
36.875,1.125,-2662.0,North
36.875,3.125,-2598.5,North
36.875,5.125,-2376.0,North
36.875,7.125,-2437.5,North
36.875,9.125,-1095.5,North
36.875,11.125,-1965.5,North
36.875,13.125,-2686.0,North
36.875,15.125,-2848.5,North
36.875,17.125,-2748.0,North
36.875,19.125,-2409.0,North
36.875,21.125,-1762.0,North
36.875,23.125,-2180.0,North
36.875,25.125,-2356.0,North
36.875,27.125,-2144.0,North
36.875,29.125,-2115.5,North
36.875,31.125,-1849.0,North
36.875,33.125,-2022.5,North
36.875,35.125,-1622.0,North
36.875,37.125,-1385.5,North
36.875,39.125,-556.5,North
36.875,41.125,-1241.0,North
36.875,43.125,-1652.5,North
36.875,45.125,-1921.5,North
36.875,47.125,-119.0,North
36.875,49.125,-1189.0,North
36.875,51.125,-1843.0,North
36.875,53.125,-1603.5,North
36.875,55.125,-862.5,North
36.875,57.125,-1920.0,North
36.875,59.125,-1207.0,North
36.875,61.125,-151.0,North
36.875,63.125,-269.0,North
36.875,65.125,-1367.5,North
36.875,67.125,-1376.5,North
36.875,69.125,-1727.5,North
36.875,71.125,-1383.5,North
36.875,73.125,-1539.5,North
36.875,75.125,-988.0,North
36.875,77.125,-2327.0,North
36.875,79.125,-2133.0,North
36.875,81.125,-2136.5,North
36.875,83.125,264.0,North
36.875,85.125,-130.0,North
36.875,87.125,-2151.0,North
36.875,89.125,207.0,North
36.875,91.125,-291.5,North
36.875,93.125,595.0,North
36.875,95.125,133.5,North
36.875,97.125,-2177.5,North
36.875,99.125,-2338.0,North
36.875,101.125,-2475.5,North
36.875,103.125,385.0,North
36.875,105.125,-1064.0,North
36.875,107.125,-595.0,North
36.875,109.125,-635.0,North
36.875,111.125,-414.0,North
36.875,113.125,-1402.0,North
36.875,115.125,-16.0,North
36.875,117.125,1059.0,North
36.875,119.125,1223.5,North
36.875,121.125,756.5,North
36.875,123.125,392.5,North
36.875,125.125,-1145.0,North
36.875,127.125,-1093.0,North
36.875,129.125,1639.0,North
36.875,131.125,830.0,North
36.875,133.125,1066.0,North
36.875,135.125,2310.5,North
36.875,137.125,4.5,North
36.875,139.125,2052.5,North
36.875,141.125,1530.0,North
36.875,143.125,3005.0,North
36.875,145.125,3257.5,North
36.875,147.125,3572.0,North
36.875,149.125,2226.0,North
36.875,151.125,3074.5,North
36.875,153.125,2531.0,North
36.875,155.125,2857.0,North
36.875,157.125,1011.5,North
36.875,159.125,313.5,North
36.875,161.125,1679.5,North
36.875,163.125,73.5,North
36.875,165.125,3101.5,North
36.875,167.125,2245.0,North
36.875,169.125,887.5,North
36.875,171.125,2059.5,North
36.875,173.125,2237.0,North
36.875,175.125,184.0,North
36.875,177.125,1960.0,North
36.875,179.125,2678.5,North
36.875,181.125,3347.5,North
36.875,183.125,2194.5,North
36.875,185.125,2989.5,North
36.875,187.125,3021.5,North
36.875,189.125,2243.5,North
36.875,191.125,1853.5,North
36.875,193.125,3480.0,North
36.875,195.125,2223.0,North
36.875,197.125,1337.0,North
36.875,199.125,3901.0,North
36.875,201.125,5678.5,North
36.875,203.125,4588.5,North
36.875,205.125,2365.5,North
36.875,207.125,3136.0,North
36.875,209.125,2966.5,North
36.875,211.125,4072.0,North
36.875,213.125,719.5,North
36.875,215.125,3253.5,North
36.875,217.125,2029.0,North
36.875,219.125,781.0,North
36.875,221.125,2718.0,North
36.875,223.125,3666.5,North
36.875,225.125,4350.0,North
36.875,227.125,1269.5,North
36.875,229.125,53.5,North
36.875,231.125,3193.5,North
36.875,233.125,2769.5,North
36.875,235.125,3403.0,North
36.875,237.125,3163.0,North
36.875,239.125,3590.0,North
36.875,241.125,-353.5,North
36.875,243.125,2528.0,North
36.875,245.125,-542.5,North
36.875,247.125,238.5,North
36.875,249.125,1909.5,North
36.875,251.125,1661.5,North
36.875,253.125,2078.0,North
36.875,255.125,2474.0,North
36.875,257.125,842.0,North
36.875,259.125,-1489.5,North
36.875,261.125,-1520.5,North
36.875,263.125,-153.0,North
36.875,265.125,-2638.0,North
36.875,267.125,13.5,North
36.875,269.125,-212.5,North
36.875,271.125,-708.0,North
36.875,273.125,-764.5,North
36.875,275.125,-1726.5,North
36.875,277.125,-1811.5,North
36.875,279.125,-2008.5,North
36.875,281.125,-1977.0,North
36.875,283.125,-1989.0,North
36.875,285.125,-2102.0,North
36.875,287.125,-2717.5,North
36.875,289.125,-2350.5,North
36.875,291.125,-2348.0,North
36.875,293.125,-2288.0,North
36.875,295.125,-2294.5,North
36.875,297.125,-2321.0,North
36.875,299.125,-2397.0,North
36.875,301.125,-2399.5,North
36.875,303.125,-2414.5,North
36.875,305.125,-2355.5,North
36.875,307.125,-2498.0,North
36.875,309.125,-2351.0,North
36.875,311.125,-2349.0,North
36.875,313.125,-2330.0,North
36.875,315.125,-1960.0,North
36.875,317.125,-2267.0,North
36.875,319.125,-1995.0,North
36.875,321.125,-2116.0,North
36.875,323.125,-2357.0,North
36.875,325.125,-2344.5,North
36.875,327.125,-2315.5,North
36.875,329.125,-1957.0,North
36.875,331.125,-2320.5,North
36.875,333.125,-2301.0,North
36.875,335.125,-2323.5,North
36.875,337.125,-2326.5,North
36.875,339.125,-2358.5,North
36.875,341.125,-2395.5,North
36.875,343.125,-2347.0,North
36.875,345.125,-2411.0,North
36.875,347.125,-2430.5,North
36.875,349.125,-2532.5,North
36.875,351.125,-2537.0,North
36.875,353.125,-2620.0,North
36.875,355.125,-2535.0,North
36.875,357.125,-2668.5,North
36.875,359.125,-2507.0,North
34.875,1.125,-1445.5,North
34.875,3.125,-2397.5,North
34.875,5.125,-2450.5,North
34.875,7.125,-2247.5,North
34.875,9.125,173.0,North
34.875,11.125,-2732.5,North
34.875,13.125,-2761.5,North
34.875,15.125,-2810.5,North
34.875,17.125,-2808.0,North
34.875,19.125,-2484.0,North
34.875,21.125,-2305.5,North
34.875,23.125,-2772.5,North
34.875,25.125,-2930.5,North
34.875,27.125,-2976.5,North
34.875,29.125,-2592.5,North
34.875,31.125,-1542.5,North
34.875,33.125,-1730.5,North
34.875,35.125,-1420.0,North
34.875,37.125,-1133.0,North
34.875,39.125,-1124.0,North
34.875,41.125,-1002.5,North
34.875,43.125,-92.0,North
34.875,45.125,952.5,North
34.875,47.125,-1905.0,North
34.875,49.125,-1713.5,North
34.875,51.125,-1804.5,North
34.875,53.125,-1541.0,North
34.875,55.125,510.5,North
34.875,57.125,-3839.0,North
34.875,59.125,-1025.5,North
34.875,61.125,-2591.5,North
34.875,63.125,-139.0,North
34.875,65.125,-1127.5,North
34.875,67.125,-1271.5,North
34.875,69.125,-658.5,North
34.875,71.125,-1108.5,North
34.875,73.125,-1472.5,North
34.875,75.125,-653.0,North
34.875,77.125,-2639.5,North
34.875,79.125,-2243.0,North
34.875,81.125,-2438.0,North
34.875,83.125,24.5,North
34.875,85.125,-630.5,North
34.875,87.125,-500.5,North
34.875,89.125,-1179.5,North
34.875,91.125,345.5,North
34.875,93.125,-1942.5,North
34.875,95.125,260.0,North
34.875,97.125,288.5,North
34.875,99.125,21.0,North
34.875,101.125,1943.5,North
34.875,103.125,-303.0,North
34.875,105.125,-3440.5,North
34.875,107.125,-3464.0,North
34.875,109.125,-643.5,North
34.875,111.125,-1655.5,North
34.875,113.125,58.5,North
34.875,115.125,-646.5,North
34.875,117.125,-279.0,North
34.875,119.125,-287.0,North
34.875,121.125,318.5,North
34.875,123.125,758.0,North
34.875,125.125,2309.0,North
34.875,127.125,1292.0,North
34.875,129.125,776.0,North
34.875,131.125,1076.0,North
34.875,133.125,965.5,North
34.875,135.125,1452.5,North
34.875,137.125,1221.0,North
34.875,139.125,2646.0,North
34.875,141.125,1068.0,North
34.875,143.125,1781.5,North
34.875,145.125,1802.0,North
34.875,147.125,392.0,North
34.875,149.125,1412.5,North
34.875,151.125,-1034.0,North
34.875,153.125,1685.0,North
34.875,155.125,1334.0,North
34.875,157.125,1694.5,North
34.875,159.125,101.0,North
34.875,161.125,2822.0,North
34.875,163.125,1524.5,North
34.875,165.125,183.5,North
34.875,167.125,1195.0,North
34.875,169.125,2605.0,North
34.875,171.125,1601.5,North
34.875,173.125,2834.0,North
34.875,175.125,2694.5,North
34.875,177.125,1815.0,North
34.875,179.125,2891.5,North
34.875,181.125,2775.5,North
34.875,183.125,3266.0,North
34.875,185.125,2746.0,North
34.875,187.125,4007.0,North
34.875,189.125,2806.5,North
34.875,191.125,3776.0,North
34.875,193.125,4748.5,North
34.875,195.125,2610.0,North
34.875,197.125,1893.5,North
34.875,199.125,5803.0,North
34.875,201.125,1983.5,North
34.875,203.125,5004.0,North
34.875,205.125,4225.5,North
34.875,207.125,880.0,North
34.875,209.125,3509.5,North
34.875,211.125,4596.5,North
34.875,213.125,3286.0,North
34.875,215.125,3771.5,North
34.875,217.125,3772.0,North
34.875,219.125,3785.5,North
34.875,221.125,2845.5,North
34.875,223.125,3268.5,North
34.875,225.125,3609.0,North
34.875,227.125,2436.0,North
34.875,229.125,1400.0,North
34.875,231.125,3813.0,North
34.875,233.125,2966.0,North
34.875,235.125,2811.0,North
34.875,237.125,881.0,North
34.875,239.125,1833.0,North
34.875,241.125,1009.0,North
34.875,243.125,1594.0,North
34.875,245.125,1317.5,North
34.875,247.125,778.5,North
34.875,249.125,-33.5,North
34.875,251.125,1542.0,North
34.875,253.125,834.0,North
34.875,255.125,2462.5,North
34.875,257.125,-1373.0,North
34.875,259.125,-1087.0,North
34.875,261.125,-461.0,North
34.875,263.125,-79.5,North
34.875,265.125,-2287.5,North
34.875,267.125,-1286.5,North
34.875,269.125,146.5,North
34.875,271.125,-908.5,North
34.875,273.125,-844.0,North
34.875,275.125,-1242.0,North
34.875,277.125,-1784.0,North
34.875,279.125,-1803.5,North
34.875,281.125,-1366.5,North
34.875,283.125,-1913.0,North
34.875,285.125,-2020.5,North
34.875,287.125,-2242.5,North
34.875,289.125,-2300.5,North
34.875,291.125,-2358.0,North
34.875,293.125,-2304.0,North
34.875,295.125,-2425.0,North
34.875,297.125,-2387.5,North
34.875,299.125,-2455.5,North
